"mun";"lei";"desc";"link";"UF";"lei_ord";"ata";"decreto";"medida";"oficio";"portaria";"resolucao";"data";"codmun";"id_munic_7";"id_estado"
"Niterói";"Lei Ordinária Nº 3484 de 2 de abril de 2020";"Dispõe sobre autorização para repasse, por meio de convênio, de R$ 45.000.000,00 (quarenta e cinco milhões de reais) ao Estado do Rio de Janeiro para instalação de hospital de camp...";"http://leismunicipa.is/jdwxv";"RJ";1;0;0;0;0;0;0;2020-04-02;330330;3303302;33
"Niterói";"Lei Ordinária Nº 3482 de 2 de abril de 2020";"Institui o Programa Empresa Cidadã de Niterói como medida para a mtigação dos impactos econômicos decorrentes da epidemia do coronavírus (covid-19) no município de Niterói.";"http://leismunicipa.is/jxdvw";"RJ";1;0;0;0;0;0;0;2020-04-02;330330;3303302;33
"Florianópolis";"Decreto Nº 21389 de 2 de abril de 2020";"ESTABELECE MEDIDAS ADMINISTRATIVAS PARA O CONTROLE DA DESPESA PÚBLICA COM FOLHA DE PAGAMENTO DOS SERVIDORES MUNICIPAIS DECORRENTES DAS MEDIDAS DE ENFRENTAMENTO AO COVID-19 E ADOTA ...";"http://leismunicipa.is/wfkxv";"SC";0;0;1;0;0;0;0;2020-04-02;420540;4205407;42
"Florianópolis";"Resolução Nº 2439 de 2 de abril de 2020";"CONVALIDA O SISTEMA DE DELIBERA??O DIGITAL -SDD-, INSTRUMENTO EXCEPCIONAL E TEMPOR?RIO DESTINADO A VIABILIZAR O FUNCIONAMENTO DO PLEN?RIO DA C?MARA MUNICIPAL DE FLORIAN?POLIS DURAN...";"http://leismunicipa.is/yaeil";"SC";0;0;0;0;0;0;1;2020-04-02;420540;4205407;42
"Uberlândia";"Decreto Nº 18575 de 2 de abril de 2020";"DISPÕE ACERCA DO CONTINGENCIAMENTO DAS DESPESAS DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL EM DECORRÊNCIA DO QUADRO DE PANDEMIA ADVINDO DO NOVO CORONAVÍRUS <U+0096> COVID-19.";"http://leismunicipa.is/vjwax";"MG";0;0;1;0;0;0;0;2020-04-02;317020;3170206;31
"Camboriú";"Decreto Nº 3650 de 2 de abril de 2020";"DISPÕE SOBRE A PRORROGAÇÃO E SUSPENSÃO DOS PRAZOS DE VENCIMENTOS DOS TRIBUTOS QUE ESPECIFICA EM DECORRÊNCIA DA SITUAÇÃO DE EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL ...";"http://leismunicipa.is/wvxts";"SC";0;0;1;0;0;0;0;2020-04-02;420320;4203204;42
"Niterói";"Lei Ordinária Nº 3483 de 2 de abril de 2020";"Fica o Poder Executivo autorizado a abrir um crédito especial no valor de R$ 45.000.000,00 (quarenta e cinco milhões de reais), para ações de combate ao covid19, em especial o repa...";"http://leismunicipa.is/xjdvw";"RJ";1;0;0;0;0;0;0;2020-04-02;330330;3303302;33
"Bragança Paulista";"Decreto Nº 3244 de 2 de abril de 2020";"Institui o Comitê de Crise para Supervisão e Monitoramento dos Impactos da Covid-19.";"http://leismunicipa.is/kmyde";"SP";0;0;1;0;0;0;0;2020-04-02;350760;3507605;35
"São Paulo";"Decreto Nº 59326 de 2 de abril de 2020";"Estabelece medidas para redução do impacto social e econômico decorrente das providências de restrição adotadas para o enfrentamento da pandemia ocasionada pelo coronavírus.";"http://leismunicipa.is/fxivw";"SP";0;0;1;0;0;0;0;2020-04-02;355030;3550308;35
"Osasco";"Decreto Nº 12425 de 2 de abril de 2020";"Declara situação de Estado de Calamidade Pública no Município de Osasco, em razão da pandemia decorrente do Coronavírus (COVID-19).";"http://leismunicipa.is/swvlx";"SP";0;0;1;0;0;0;0;2020-04-02;353440;3534401;35
"Niterói";"Lei Ordinária Nº 3481 de 2 de abril de 2020";"Institui o Fundo de Crédito Emergencial do Município de Niterói, criado no contexto das medidas para o enfrentamento econômico da epidemia do vírus COVID-19.";"http://leismunicipa.is/jdxwv";"RJ";1;0;0;0;0;0;0;2020-04-02;330330;3303302;33
"Niterói";"Decreto Nº 13534 de 1 de abril de 2020";"DISPÕE SOBRE A REDUÇÃO DA CIRCULAÇÃO NOS ACESSOS DE NITERÓI COM MUNICÍPIOS VIZINHOS POR QUATORZE DIAS.";"http://leismunicipa.is/vwdxa";"RJ";0;0;1;0;0;0;0;2020-04-01;330330;3303302;33
"Florianópolis";"Decreto Nº 21388 de 1 de abril de 2020";"ESTABELECE AS REGRAS DE OPERAÇÃO DO PROGRAMA JURO ZERO FLORIPA DURANTE A VIGÊNCIA DAS AÇÕES DE ENFRENTAMENTO AO COVID-19, ALTERA O DECRETO Nº 17.809, DE 2017 E DÁ OUTRAS PROVIDÊNCI...";"http://leismunicipa.is/fxvwe";"SC";0;0;1;0;0;0;0;2020-04-01;420540;4205407;42
"Salvador";"Decreto Nº 32320 de 1 de abril de 2020";"Define medidas para o funcionamento das agências bancárias.";"http://leismunicipa.is/evxnw";"BA";0;0;1;0;0;0;0;2020-04-01;292740;2927408;29
"Uberaba";"Decreto Nº 5418 de 1 de abril de 2020";"DISPÕE SOBRE A DESIGNAÇÃO PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE MÉDICO(A) PARA O PROGRAMA RENOVA SAÚDE, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/kqwxv";"MG";0;0;1;0;0;0;0;2020-04-01;317010;3170107;31
"São Paulo";"Decreto Nº 59321 de 1 de abril de 2020";"Regulamenta a Lei nº 17.335, de 27 de março de 2020, que dispõe sobre a autorização de medidas excepcionais no âmbito dos contratos administrativos de prestação de serviços, finanç...";"http://leismunicipa.is/twumx";"SP";0;0;1;0;0;0;0;2020-04-01;355030;3550308;35
"Niterói";"Decreto Nº 13533 de 1 de abril de 2020";"Dispõe sobre a suspensão das aulas nas instituições educacionais que integram o Sistema Municipal de Ensino de Niterói, em razão da epidemia provocada pelo novo Coronavírus.";"http://leismunicipa.is/wxvda";"RJ";0;0;1;0;0;0;0;2020-04-01;330330;3303302;33
"Recife";"Decreto Nº 33580 de 1 de abril de 2020";"Suspende os processos administrativos instaurados a partir de autos de infração de que resultem a aplicação de penalidade pecuniária, tratados na Lei Municipal nº 18.352, de 19 de ...";"http://leismunicipa.is/vwxib";"PE";0;0;1;0;0;0;0;2020-04-01;261160;2611606;26
"Uberaba";"Decreto Nº 5417 de 1 de abril de 2020";"DISPÕE SOBRE A DESIGNAÇÃO, PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE TÉCNICO DE ENFERMAGEM, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/xvkwq";"MG";0;0;1;0;0;0;0;2020-04-01;317010;3170107;31
"Cabo de Santo Agostinho";"Decreto Nº 1882 de 1 de abril de 2020";"Dispõe sobre a contratação temporária no âmbito da Secretaria Municipal de Saúde do Município do Cabo de Santo Agostinho para o enfrentamento do Coronavírus (COVID-19), e dá outras...";"http://leismunicipa.is/mdyge";"PE";0;0;1;0;0;0;0;2020-04-01;260290;2602902;26
"Uberaba";"Decreto Nº 5419 de 1 de abril de 2020";"DISPÕE SOBRE A DESIGNAÇÃO, PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE DENTISTA PLANTONISTA, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/xnwqv";"MG";0;0;1;0;0;0;0;2020-04-01;317010;3170107;31
"Cabo de Santo Agostinho";"Decreto Nº 1883 de 1 de abril de 2020";"Dispõe sobre a prorrogação de prazo relativo ao ISS, em virtude de <U+0093>Estado de Calamidade Pública<U+0094>, e dá outras providências.";"http://leismunicipa.is/gdeym";"PE";0;0;1;0;0;0;0;2020-04-01;260290;2602902;26
"Macapá";"Decreto Nº 1799 de 1 de abril de 2020";"DISPÕE SOBRE A PRORROGAÇÃO DO PRAZO ESTABELECIDO NO ARTIGO 1º DO DECRETO Nº 1656, DE 16 DE MARÇO DE 2020.";"http://leismunicipa.is/ajhym";"AP";0;0;1;0;0;0;0;2020-04-01;160030;1600303;16
"Sorocaba";"Decreto Nº 25679 de 1 de abril de 2020";"(Dispõe sobre alteração no orçamento vigente e dá outras providências).";"http://leismunicipa.is/fmcyg";"SP";0;0;1;0;0;0;0;2020-04-01;355220;3552205;35
"Uberaba";"Decreto Nº 5416 de 1 de abril de 2020";"DISPÕE SOBRE A DESIGNAÇÃO, PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE TÉCNICO DE ENFERMAGEM, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/wkxqv";"MG";0;0;1;0;0;0;0;2020-04-01;317010;3170107;31
"Patos de Minas";"Decreto Nº 4802 de 1 de abril de 2020";"Estabelece prazo  para apresentação de relatório e planilhas a fim de promover a revisão da Planta Genérica de Valores - PGV.";"http://leismunicipa.is/mnvxw";"MG";0;0;1;0;0;0;0;2020-04-01;314800;3148004;31
"São Bernardo do Campo";"Portaria da Presidência Nº 3158 de 1 de abril de 2020";"Constitui Comissão Especial.";"http://leismunicipa.is/ehidy";"SP";0;0;0;0;0;1;0;2020-04-01;354870;3548708;35
"Florianópolis";"Decreto Nº 21381 de 31 de março de 2020";"REVOGA DISPOSITIVOS DO DECRETO Nº 21.368, DE 2020.";"http://leismunicipa.is/xuqwf";"SC";0;0;1;0;0;0;0;2020-03-31;420540;4205407;42
"Osasco";"Decreto Nº 12420 de 31 de março de 2020";"Antecipa o recesso escolar de julho de 2020, em razão da pandemia mundial do Coronavírus (COVID-19).";"http://leismunicipa.is/xviwg";"SP";0;0;1;0;0;0;0;2020-03-31;353440;3534401;35
"Sorocaba";"Decreto Nº 25676 de 31 de março de 2020";"(Altera dispositivos do Decreto nº 25.663, de 21 de março de 2020, que reconhece o estado de calamidade pública decorrente da pandemia do COVID-19, que atinge o Município de Soroca...";"http://leismunicipa.is/xwruh";"SP";0;0;1;0;0;0;0;2020-03-31;355220;3552205;35
"Sorocaba";"Portaria do Executivo Nº 22949 de 31 de março de 2020";"(Altera dispositivos da Portaria nº 22.944, de 17 de março de 2020, que estabelece medidas de caráter temporário visando reduzir exposição pessoal e interações presenciais entre se...";"http://leismunicipa.is/xrwuh";"SP";0;0;0;0;0;1;0;2020-03-31;355220;3552205;35
"Salvador";"Decreto Nº 32317 de 31 de março de 2020";"Dispõe sobre novas medidas de prevenção e controle para enfrentamento do COVID-19 no âmbito do município de Salvador.";"http://leismunicipa.is/uwxtr";"BA";0;0;1;0;0;0;0;2020-03-31;292740;2927408;29
"Patos de Minas";"Decreto Nº 4801 de 31 de março de 2020";"Dispõe sobre medidas complementares de proteção à coletividade a serem adotadas para o enfrentamento da emergência de saúde pública decorrente do Coronavírus (COVID-19) no municípi...";"http://leismunicipa.is/uxwpr";"MG";0;0;1;0;0;0;0;2020-03-31;314800;3148004;31
"Alto Alegre";"Decreto Nº 3151 de 31 de março de 2020";"Declara estado de calamidade pública e dispõe sobre medidas para o enfrentamento da emergência de saúde pública de importância internacional decorrente do surto epidêmico de corona...";"http://leismunicipa.is/dcbax";"RS";0;0;1;0;0;0;0;2020-03-31;140005;1400050;14
"Niterói";"Decreto Nº 13530 de 31 de março de 2020";"Suspende os efeitos do Decreto Municipal nº 11356/2013, tendo em vista o estado de emergência em saúde pública decorrente da pandemia de Coronavírus (COVID-19).";"http://leismunicipa.is/uowmx";"RJ";0;0;1;0;0;0;0;2020-03-31;330330;3303302;33
"Itapevi";"Decreto Nº 5539 de 31 de março de 2020";"DISPÕE SOBRE O ATENDIMENTO DE NECESSIDADE INADIÁVEL DE ALUNOS DA REDE PÚBLICA MUNICIPAL DE ENSINO, NO CONTEXTO DA PANDEMIA COVID-19 (NOVO CORONAVÍRUS), E DÁ PROVIDÊNCIAS CORRELATAS...";"http://leismunicipa.is/wrucx";"SP";0;0;1;0;0;0;0;2020-03-31;352250;3522505;35
"São Bernardo do Campo";"Ato da Mesa Nº 1037 de 31 de março de 2020";"Dispõe sobre os procedimentos e regras para fins de prevenção à infecção e à propagação do COVID-19 no âmbito dos Gabinetes dos Vereadores da Câmara Municipal de São Bernardo do Ca...";"http://leismunicipa.is/xqswv";"SP";0;0;0;0;0;0;0;2020-03-31;354870;3548708;35
"Niterói";"Lei Ordinária Nº 3480 de 31 de março de 2020";"Dispõe sobre a criação de renda básica temporária para cidadãos do município de Niterói inscritos no CadÚnico,";"http://leismunicipa.is/vdwxa";"RJ";1;0;0;0;0;0;0;2020-03-31;330330;3303302;33
"Barueri";"Decreto Nº 9118 de 31 de março de 2020";"PRORROGA A MEDIDA DE QUARENTENA NO ÂMBITO DO MUNICÍPIO DE BARUERI E ESTABELECE OUTRAS ATIVIDADES ESSENCIAIS COMO MEDIDA PARA ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂ...";"http://leismunicipa.is/diney";"SP";0;0;1;0;0;0;0;2020-03-31;350570;3505708;35
"Cabo de Santo Agostinho";"Decreto Nº 1881 de 31 de março de 2020";"Estabelece medidas temporárias no âmbito do território deste Município do Cabo de Santo Agostinho de prevenção ao contágio pelo Coronavírus (COVID-19), e dá outras providências.";"http://leismunicipa.is/mdgey";"PE";0;0;1;0;0;0;0;2020-03-31;260290;2602902;26
"Porto Alegre";"Decreto Nº 20534 de 31 de março de 2020";"Decreta o estado de calamidade pública e consolida as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do novo Coronavírus (COVID-1...";"http://leismunicipa.is/cwvgx";"RS";0;0;1;0;0;0;0;2020-03-31;431490;4314902;43
"Manaus";"Lei Ordinária Nº 2595 de 31 de março de 2020";"INSTITUI o Programa Nossa Merenda, no âmbito do município de Manaus, como medida emergencial de enfrentamento à pandemia da COVID-19, e dá outras providências.";"http://leismunicipa.is/qnwvx";"AM";1;0;0;0;0;0;0;2020-03-31;130260;1302603;13
"Recife";"Decreto Nº 33579 de 31 de março de 2020";"REGULAMENTA A LEI Nº 18.701, DE 30 DE MARÇO DE 2020, QUE PRORROGA O PRAZO PARA ADESÃO AO PROGRAMA DE PARCELAMENTO INCENTIVADO (PPI) PREVISTO NA LEI N. 18.650, DE 30 DE OUTUBRO DE 2...";"http://leismunicipa.is/swurx";"PE";0;0;1;0;0;0;0;2020-03-31;261160;2611606;26
"Manaus";"Decreto Nº 4793 de 31 de março de 2020";"DISPÕE sobre medidas de contingenciamento, para enfrentamento da situação emergencial em saúde pública, decorrente da pandemia do novo coronavírus (COVID-19), no âmbito da Administ...";"http://leismunicipa.is/vxwmq";"AM";0;0;1;0;0;0;0;2020-03-31;130260;1302603;13
"Porto Alegre";"Decreto Nº 20532 de 30 de março de 2020";"Determina aos Hospitais e aos Laboratórios, públicos e privados, o encaminhamento de informações para a Secretaria Municipal de Saúde de Porto Alegre (SMS), com objetivo de colabor...";"http://leismunicipa.is/awxuo";"RS";0;0;1;0;0;0;0;2020-03-30;431490;4314902;43
"Osasco";"Decreto Nº 12415 de 30 de março de 2020";"ESTABELECE MEDIDAS DE POSTERGAÇÃO DO VENCIMENTO DO PAGAMENTO DE TRIBUTOS MUNICIPAIS, SEM INCIDÊNCIA DE MULTA E JUROS, EM DECORRÊNCIA DA PANDEMIA RELACIONADA AO CORONAVÍRUS (COVID-1...";"http://leismunicipa.is/awuox";"SP";0;0;1;0;0;0;0;2020-03-30;353440;3534401;35
"Recife";"Lei Ordinária Nº 18701 de 30 de março de 2020";"PRORROGA O PRAZO PARA ADESÃO PROGRAMA DE PARCELAMENTO INCENTIVADO (PPI) PREVISTO NA LEI N. 18.650, DE 30 DE OUTUBRO DE 2019, EM RAZÃO DE ESTADO DE EMERGÊNCIA DECORRENTE DA PANDEMIA...";"http://leismunicipa.is/uiwxo";"PE";1;0;0;0;0;0;0;2020-03-30;261160;2611606;26
"Recife";"Lei Ordinária Nº 18704 de 30 de março de 2020";"REGULAMENTA OS PROCEDIMENTOS PARA CONTRATAÇÕES DESTINADAS AO FORNECIMENTO DE BENS, À PRESTAÇÃO DE SERVIÇOS, À LOCAÇÃO DE BENS E À EXECUÇÃO DE OBRAS NECESSÁRIAS AO ENFRENTAMENTO DA ...";"http://leismunicipa.is/oujxw";"PE";1;0;0;0;0;0;0;2020-03-30;261160;2611606;26
"Salvador";"Lei Ordinária Nº 9517 de 30 de março de 2020";"Institui o ""Auxílio Salvador por Todos"", no âmbito da Assistência Social, com o objetivo de garantir aos cidadãos que não têm emprego formal as condições mínimas de sobrevivência, ...";"http://leismunicipa.is/wjavx";"BA";1;0;0;0;0;0;0;2020-03-30;292740;2927408;29
"Macapá";"Decreto Nº 1751 de 30 de março de 2020";"CRIA A REDE DE SOLIDARIEDADE AO ENFRENTAMENTO DA PANDEMIA DE COVID-19 E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/yamhj";"AP";0;0;1;0;0;0;0;2020-03-30;160030;1600303;16
"Osasco";"Decreto Nº 12414 de 30 de março de 2020";"Altera o Decreto nº 12.399, de 23 de março de 2020, quanto ao funcionamento e atendimento presencial ao público em estabelecimentos que especifica.";"http://leismunicipa.is/woaux";"SP";0;0;1;0;0;0;0;2020-03-30;353440;3534401;35
"Macapá";"Decreto Nº 1750 de 30 de março de 2020";"DISPÕE SOBRE A OBRIGATORIEDADE DE TODOS OS HOSPITAIS DO MUNICÍPIO DE MACAPÁ, INTEGRANTES OU NÃO DO SISTEMA ÚNICO DE SAÚDE - SUS (PÚBLICOS E PRIVADOS), MÉDICOS E LABORATÓRIOS PARTIC...";"http://leismunicipa.is/aymhj";"AP";0;0;1;0;0;0;0;2020-03-30;160030;1600303;16
"Recife";"Decreto Nº 33577 de 30 de março de 2020";"Prorroga a suspensão das atividades das Escolas Públicas Municipais e das Escolas e Universidades Particulares situadas no Município do Recife e disciplina a entrega de cesta básic...";"http://leismunicipa.is/wujox";"PE";0;0;1;0;0;0;0;2020-03-30;261160;2611606;26
"São Bernardo do Campo";"Decreto Nº 21126 de 28 de março de 2020";"Altera o Decreto nº 21.114, de 22 de março de 2020, que decreta a suspensão de todos os alvarás e licenças de funcionamento, nas atividades abaixo descritas, limitando e determinan...";"http://leismunicipa.is/wlgxv";"SP";0;0;1;0;0;0;0;2020-03-28;354870;3548708;35
"São Bernardo do Campo";"Decreto Nº 21128 de 28 de março de 2020";"Dispõe sobre suplementação de dotações orçamentárias.";"http://leismunicipa.is/ovxwn";"SP";0;0;1;0;0;0;0;2020-03-28;354870;3548708;35
"São Bernardo do Campo";"Decreto Nº 21129 de 28 de março de 2020";"Dispõe sobre abertura de crédito adicional extraordinário e dá outras providências.";"http://leismunicipa.is/oxvwn";"SP";0;0;1;0;0;0;0;2020-03-28;354870;3548708;35
"São Bernardo do Campo";"Decreto Nº 21127 de 28 de março de 2020";"Altera o inciso XV do art. 2º do Decreto nº 21.114, de 22 de março de 2020, que decreta a suspensão de todos os alvarás e licenças de funcionamento, nas atividades abaixo descritas...";"http://leismunicipa.is/xlgwv";"SP";0;0;1;0;0;0;0;2020-03-28;354870;3548708;35
"Niterói";"Decreto Nº 13528 de 28 de março de 2020";"DISPÕE SOBRE A ABERTURA DE OFICINAS MECÂNICAS E LOJAS DE MATERIAL DE CONSTRUÇÃO DE 30 DE MARÇO DE 2020 A 3 DE ABRIL DE 2020.";"http://leismunicipa.is/uwbmx";"RJ";0;0;1;0;0;0;0;2020-03-28;330330;3303302;33
"Recife";"Decreto Nº 33572 de 28 de março de 2020";"AUTORIZA A CONTRATAÇÃO TEMPORÁRIA DE 194 (CENTO E NOVENTA E QUATRO) PROFISSIONAIS DA ÁREA DE SAÚDE, NO ÂMBITO DA SECRETARIA DE SAÚDE DO MUNICÍPIO DO RECIFE, PARA ATENDER A NECESSID...";"http://leismunicipa.is/hxluw";"PE";0;0;1;0;0;0;0;2020-03-28;261160;2611606;26
"São Bernardo do Campo";"Decreto Nº 21125 de 27 de março de 2020";"Dispõe sobre suplementação de dotações orçamentárias.";"http://leismunicipa.is/xwlgv";"SP";0;0;1;0;0;0;0;2020-03-27;354870;3548708;35
"Uberaba";"Decreto Nº 5407 de 27 de março de 2020";"DISPÕE SOBRE A DESIGNAÇÃO PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE MÉDICO(A) - ESTRATÉGIA SAÚDE DA FAMÍLIA, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/nwxhu";"MG";0;0;1;0;0;0;0;2020-03-27;317010;3170107;31
"Uberaba";"Decreto Nº 5405 de 27 de março de 2020";"DISPÕE SOBRE A DESIGNAÇÃO, PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE ENFERMEIRO PADRÃO PARA O SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA <U+0096> SAMU, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/gunwx";"MG";0;0;1;0;0;0;0;2020-03-27;317010;3170107;31
"Recife";"Decreto Nº 33571 de 27 de março de 2020";"DISPÕE SOBRE O FLUXO EXCEPCIONAL PARA OS PROCESSOS RELATIVOS À CONCESSÃO DE PENSÃO POR MORTE NO ÂMBITO DO MUNICÍPIO DO RECIFE E ATRIBUI O DIREITO AO ACRÉSCIMO REMUNERATÓRIO A TÍTUL...";"http://leismunicipa.is/umwxb";"PE";0;0;1;0;0;0;0;2020-03-27;261160;2611606;26
"Uberaba";"Decreto Nº 5403 de 27 de março de 2020";"Altera o Decreto n. 5349/2020, que <U+0093>Cria Grupo Estratégico de Gestão de Risco e Comitê Técnico-Científico para ações relacionadas ao Coronavírus, no âmbito do Município de Uberaba,...";"http://leismunicipa.is/guxnw";"MG";0;0;1;0;0;0;0;2020-03-27;317010;3170107;31
"Uberaba";"Decreto Nº 5412 de 27 de março de 2020";"DISPÕE SOBRE A DESIGNAÇÃO, PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE TÉCNICO DE ENFERMAGEM, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/nwhxu";"MG";0;0;1;0;0;0;0;2020-03-27;317010;3170107;31
"São Paulo";"Lei Ordinária Nº 17335 de 27 de março de 2020";"Dispõe sobre autorização de medidas excepcionais no âmbito dos contratos administrativos de prestação de serviços, finanças públicas e outras medidas em face da situação de emergên...";"http://leismunicipa.is/xiucw";"SP";1;0;0;0;0;0;0;2020-03-27;355030;3550308;35
"Itapevi";"Decreto Nº 5536 de 27 de março de 2020";" <U+0093>DISPÕE SOBRE NOVAS MEDIDAS PARA ENFRENTAMENTO DA EMERGÊNCIA EM SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DO NOVO CORONAVÍRUS E DÁ OUTRAS PROVIDÊNCIAS.<U+0094>";"http://leismunicipa.is/xjiuw";"SP";0;0;1;0;0;0;0;2020-03-27;352250;3522505;35
"Recife";"Decreto Nº 33570 de 27 de março de 2020";"AUTORIZA A CONTRATAÇÃO TEMPORÁRIA DE 74 (SETENTA E QUATRO) PROFISSIONAIS DA ÁREA DE SAÚDE, NO ÂMBITO DA SECRETARIA DE SAÚDE DO MUNICÍPIO DO RECIFE, PARA ATENDER À SITUAÇÃO DE EXCEP...";"http://leismunicipa.is/uwxal";"PE";0;0;1;0;0;0;0;2020-03-27;261160;2611606;26
"Uberaba";"Decreto Nº 5404 de 27 de março de 2020";"Cria Grupo de Trabalho de Apoio ao Microempreendedor Individual (MEI), Microempresa (ME) e Empresa de Pequeno Porte (EPP), no âmbito do Município de Uberaba, Estado de Minas Gerais...";"http://leismunicipa.is/gxunw";"MG";0;0;1;0;0;0;0;2020-03-27;317010;3170107;31
"Uberaba";"Decreto Nº 5411 de 27 de março de 2020";"DISPÕE SOBRE A DESIGNAÇÃO PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE MÉDICO(A) CLÍNICO GERAL <U+0096> SAÚDE NA HORA, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/nxwhu";"MG";0;0;1;0;0;0;0;2020-03-27;317010;3170107;31
"Uberaba";"Decreto Nº 5410 de 27 de março de 2020";"DISPÕE SOBRE A DESIGNAÇÃO, PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE ENFERMEIRO PADRÃO, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/nwhux";"MG";0;0;1;0;0;0;0;2020-03-27;317010;3170107;31
"Uberaba";"Decreto Nº 5406 de 27 de março de 2020";"DISPÕE SOBRE A DESIGNAÇÃO, PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE MÉDICO PLANTONISTA PARA ATENDER AO SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA <U+0096> SAMU, E DÁ OUTRAS PROVIDÊN...";"http://leismunicipa.is/xnhwu";"MG";0;0;1;0;0;0;0;2020-03-27;317010;3170107;31
"Salvador";"Decreto Nº 32304 de 27 de março de 2020";"Define medidas complementares para enfrentamento da emergência de saúde pública de importância internacional decorrente coronavírus.";"http://leismunicipa.is/utwfx";"BA";0;0;1;0;0;0;0;2020-03-27;292740;2927408;29
"Uberaba";"Decreto Nº 5408 de 27 de março de 2020";"DISPÕE SOBRE A DESIGNAÇÃO PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE MÉDICO(A) PARA O PROGRAMA RENOVA SAÚDE, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/nxhwu";"MG";0;0;1;0;0;0;0;2020-03-27;317010;3170107;31
"Uberaba";"Decreto Nº 5409 de 27 de março de 2020";"DISPÕE SOBRE A DESIGNAÇÃO PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE ENFERMEIRO PADRÃO, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/nhxwu";"MG";0;0;1;0;0;0;0;2020-03-27;317010;3170107;31
"Florianópolis";"Decreto Nº 21368 de 27 de março de 2020";"PRORROGA AS MEDIDAS DE ENFRENTAMENTO AO COVID-19 E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/weuxn";"SC";0;0;1;0;0;0;0;2020-03-27;420540;4205407;42
"São Paulo";"Decreto Nº 59313 de 27 de março de 2020";"Oficializa a Câmara de Integração Institucional, que objetiva integrar os representantes dos Poderes Constituídos e minimizar os impactos decorrentes da situação de emergência e do...";"http://leismunicipa.is/xiuwc";"SP";0;0;1;0;0;0;0;2020-03-27;355030;3550308;35
"Santos";"Decreto Nº 8902 de 27 de março de 2020";"ACRESCE DISPOSITIVO AO DECRETO Nº 8.898, DE 20 DE MARÇO DE 2020, QUE DECLARA O ESTADO DE CALAMIDADE PÚBLICA NO MUNICÍPIO DE SANTOS, ADOTA MEDIDAS ADICIONAIS AO DECRETO Nº 8.896, DE...";"http://leismunicipa.is/wgxnu";"SP";0;0;1;0;0;0;0;2020-03-27;354850;3548500;35
"São Bernardo do Campo";"Decreto Nº 21121 de 26 de março de 2020";"Altera provisoriamente o Gabinete do Chefe do Executivo Municipal diante do Estado de Calamidade Pública, decorrente da pandemia do COVID-19, que atinge o Município de São Bernardo...";"http://leismunicipa.is/wlxgv";"SP";0;0;1;0;0;0;0;2020-03-26;354870;3548708;35
"São Bernardo do Campo";"Decreto Nº 21124 de 26 de março de 2020";"Disciplina os procedimentos para restabelecer a atividade dos templos religiosos e cultos de qualquer gênero no território do Município de São Bernardo Campo, e dá outras providênc...";"http://leismunicipa.is/lwgvx";"SP";0;0;1;0;0;0;0;2020-03-26;354870;3548708;35
