"mun";"lei";"desc";"link";"UF";"lei_ord";"ata";"decreto";"medida";"oficio";"portaria";"resolucao";"data";"codmun";"id_munic_7";"id_estado"
"Indaial";"Decreto Nº 2203 de 23 de abril de 2020";"Homologa Classificação Processo Seletivo Simplificado Emergencial, para contratação de pessoal, em caráter temporário e emergencial (COVID-19), para atuar no âmbito da Secretaria M...";"http://leismunicipa.is/kayhc";"SC";0;0;1;0;0;0;0;2020-04-23;420750;4207502;42
"Chapada";"Lei Ordinária Nº 4006 de 23 de abril de 2020";"Reconhece a calamidade pública municipal  convalida as medidas disciplinadas nos Decretos Municipais nº 053/2020  de 31/03/2020  058/2020  de 03/04/2020  049/2020 de 26/03/2020 e a...";"http://leismunicipa.is/ynceb";"RS";1;0;0;0;0;0;0;2020-04-23;430530;4305306;43
"Manoel Viana";"Lei Ordinária Nº 2743 de 23 de abril de 2020";"Autoriza a contratação por tempo determinado para atender a necessidade de caráter emergencial e de excepcional interesse público  nos termos da Lei Complementar n0 40  de 3 de abr...";"http://leismunicipa.is/bdyma";"RS";1;0;0;0;0;0;0;2020-04-23;431175;4311759;43
"Ijuí";"Lei Ordinária Nº 6948 de 23 de abril de 2020";"Autoriza a abertura de créditos adicionais especiais até o montante de R$ 341.566,25 (trezentos e quarenta e um mil quinhentos e sessenta e seis reais e vinte e cinco centavos); au...";"http://leismunicipa.is/lkyde";"RS";1;0;0;0;0;0;0;2020-04-23;431020;4310207;43
"Guaíba";"Decreto Nº 56 de 23 de abril de 2020";"Dispõe sobre a prorrogação do prazo de validade das Certidões Negativas de Débitos relativos a créditos tributários municipais e à Dívida Ativa Municipal e Certidões Positivas com ...";"http://leismunicipa.is/flayj";"RS";0;0;1;0;0;0;0;2020-04-23;430930;4309308;43
"Indaial";"Decreto Nº 2208 de 23 de abril de 2020";"DESVINCULA RECEITA DE CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - PRINCIPAL DO EXERCÍCIO FINANCEIRO DE 2020, DE ACORDO COM AS DISPOSIÇÕES DO ART. 76-B DOS ATOS D...";"http://leismunicipa.is/yhlcf";"SC";0;0;1;0;0;0;0;2020-04-23;420750;4207502;42
"Rio Negrinho";"Decreto Nº 13940 de 23 de abril de 2020";"REGULAMENTA O ARTIGO 8º DA LEI MUNICIPAL Nº 3329 DE 14 DE ABRIL DE 2020 E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/gadmy";"SC";0;0;1;0;0;0;0;2020-04-23;421500;4215000;42
"Quatro Barras";"Decreto Nº 7339 de 23 de abril de 2020";"Dispõe sobre medidas complementares de distanciamento social e funcionamento dos estabelecimentos, públicos e privados, para enfrentamento da emergência de saúde pública de importâ...";"http://leismunicipa.is/jbykl";"PR";0;0;1;0;0;0;0;2020-04-23;412080;4120804;41
"Campo Florido";"Lei Ordinária Nº 1495 de 23 de abril de 2020";"""Abre créditos suplementares por anulação de dotação orçamentária e créditos extraordinários no orçamento vigente, para o enfrentamento da pandemia de saúde pública de importância ...";"http://leismunicipa.is/bglyj";"MG";1;0;0;0;0;0;0;2020-04-23;311140;3111408;31
"Manaus";"Decreto Nº 4812 de 23 de abril de 2020";"DISPÕE sobre o regime excepcional de teletrabalho aos agentes públicos no âmbito da Administração Pública Municipal, e dá outras providências.";"http://leismunicipa.is/gylcj";"AM";0;0;1;0;0;0;0;2020-04-23;130260;1302603;13
"Santos";"Decreto Nº 8945 de 23 de abril de 2020";"ADOTA MEDIDAS ADICIONAIS AOS DECRETOS Nº 8.896, DE 19 DE MARÇO DE 2020, Nº 8.898, DE 20 DE MARÇO DE 2020, E Nº 8.932, DE 07 DE ABRIL DE 2020, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/ydjle";"SP";0;0;1;0;0;0;0;2020-04-23;354850;3548500;35
"Brusque";"Decreto Nº 8599 de 23 de abril de 2020";"Pra?a das Bandeiras, 77 - Fone-Fax-  -0xx47- 251-1833 - Centro - 88350-050 - Brusque - SC";"http://leismunicipa.is/jlfcy";"SC";0;0;1;0;0;0;0;2020-04-23;420290;4202909;42
"Águas Frias";"Decreto Nº 115 de 23 de abril de 2020";"Disp?e sobre a regulamenta??o do regime de trabalho a ser desenvolvido pelos profissionais do Magist?rio, da Educa??o e da Cultura, em cumprimento do regime especial de atividades ...";"http://leismunicipa.is/laeyj";"SC";0;0;1;0;0;0;0;2020-04-23;420055;4200556;42
"Palmeira";"Decreto Nº 13604 de 23 de abril de 2020";"Complementa as medidas estabelecidas pelo Município para a iniciativa privada acerca do enfrentamento da emergência de saúde pública de relevância internacional decorrente do coron...";"http://leismunicipa.is/kebly";"PR";0;0;1;0;0;0;0;2020-04-23;411770;4117701;41
"Palmeira";"Decreto Nº 13604 de 23 de abril de 2020";"Complementa as medidas estabelecidas pelo Município para a iniciativa privada acerca do enfrentamento da emergência de saúde pública de relevância internacional decorrente do coron...";"http://leismunicipa.is/kebly";"PR";0;0;1;0;0;0;0;2020-04-23;421205;4212056;42
"Jandira";"Lei Ordinária Nº 2301 de 23 de abril de 2020";"<U+0093>Autoriza, em caráter excepcional, durante o período de suspensão das aulas em razão de situação de emergência ou calamidade pública, a distribuição de gêneros alimentícios em subs...";"http://leismunicipa.is/jycbl";"SP";1;0;0;0;0;0;0;2020-04-23;352500;3525003;35
"Caçador";"Decreto Nº 8679 de 23 de abril de 2020";"Dispõe sobre o uso massivo de máscaras e condutas de higiene a serem observadas pelos estabelecimentos, em face da pandemia da COVID-19, e dá outras providências.";"http://leismunicipa.is/yjbcl";"SC";0;0;1;0;0;0;0;2020-04-23;420300;4203006;42
"São Luiz Gonzaga";"Lei Ordinária Nº 6108 de 23 de abril de 2020";"Altera o Plano Plurianual 2018-2021  a Lei de Diretrizes Orçamentárias e Autoriza a Abertura de Crédito Especial.";"http://leismunicipa.is/fkhym";"RS";1;0;0;0;0;0;0;2020-04-23;431890;4318903;43
"Rondonópolis";"Decreto Nº 9492 de 23 de abril de 2020";"Realiza no vigente orçamento CRÉDITO EXTRAORDINÁRIO no valor de R$372.488,25 (Trezentos e setenta e dois mil quatrocentos e oitenta e oito reais e vinte e cinco centavos).";"http://leismunicipa.is/mhbey";"MT";0;0;1;0;0;0;0;2020-04-23;510760;5107602;51
"Rondonópolis";"Lei Ordinária Nº 10901 de 23 de abril de 2020";"Autoriza o Poder Executivo a realizar, no vigente orçamento, abertura de CRÉDITO EXTRAORDINARIO até o montante de R$ 372.488,25 (Trezentos e setenta e dois mil quatrocentos e oiten...";"http://leismunicipa.is/gbhmy";"MT";1;0;0;0;0;0;0;2020-04-23;510760;5107602;51
"Candelária";"Resolução de Mesa Legislativa Nº 5 de 23 de abril de 2020";"DISPÕE SOBRE A MINORAÇÃO DE DOTAÇÃO ORÇAMENTÁRIA  PARA FINS DE DEVOLUÇÃO ANTECIPADA AO EXECUTIVO MUNICIPAL.";"http://leismunicipa.is/boymd";"RS";0;0;0;0;0;0;1;2020-04-23;430420;4304200;43
"Santa Tereza";"Lei Ordinária Nº 1619 de 23 de abril de 2020";"AUTORIZA O PODER EXECUTIVO A ABRIR CRÉDITO ESPECIAL NO ORÇAMENTO DO MUNICÍPIO.";"http://leismunicipa.is/deiyn";"RS";1;0;0;0;0;0;0;2020-04-23;431725;4317251;43
"Vila Lângaro";"Decreto Nº 2193 de 23 de abril de 2020";"Altera o Art. 4º do Decreto 2188/2020 de 20 de março de 2020.";"http://leismunicipa.is/nyjik";"RS";0;0;1;0;0;0;0;2020-04-23;432335;4323358;43
"Maracaju";"Decreto Nº 50 de 23 de abril de 2020";"""Dispõe sobre alterações no Decreto nº 042, de 31 de março de 2020, e dá outras providências.""";"http://leismunicipa.is/ngily";"MS";0;0;1;0;0;0;0;2020-04-23;500540;5005400;50
"Imigrante";"Decreto Nº 1855 de 23 de abril de 2020";"Abre Crédito Extraordinário ao Orçamento do exercício 2020  indica recursos e dá outras providências.";"http://leismunicipa.is/fliny";"RS";0;0;1;0;0;0;0;2020-04-23;431036;4310363;43
"Imigrante";"Lei Ordinária Nº 2260 de 23 de abril de 2020";"Autoriza a inclusão de ação no PPA vigente  na LDO 2020 e na LOA 2020  e  homologa o Crédito Adicional Extraordinário aberto e incorporado ao orçamento em decorrência de Estado de ...";"http://leismunicipa.is/finyl";"RS";1;0;0;0;0;0;0;2020-04-23;431036;4310363;43
"Pelotas";"Decreto Nº 6268 de 23 de abril de 2020";"Altera o Decreto nº 6.267, de 23 de abril de 2020, que determina a criação de protocolos de higiene e distanciamento controlado, objetivando evitar aglomerações que podem potencial...";"http://leismunicipa.is/kchny";"RS";0;0;1;0;0;0;0;2020-04-23;431440;4314407;43
"Itu";"Resolução Nº 279 de 23 de abril de 2020";"""REDUZ OS SUBSÍDIOS DOS VEREADORES DA CÂMARA DE VEREADORES DA ESTÂNCIA TURÍSTICA DE ITU, NOS PERCENTUAIS, CONDIÇÃO E PERÍODO QUE ESPECIFICA""";"http://leismunicipa.is/blyjd";"SP";0;0;0;0;0;0;1;2020-04-23;352390;3523909;35
"Campo Mourão";"Decreto Nº 8489 de 23 de abril de 2020";"Abre Crédito Adicional Extraordinário no valor de R$ 4.036.898.08 (quatro milhões, trinta e seis mil, oitocentos e noventa e oito reais e oito centavos), no orçamento do Município ...";"http://leismunicipa.is/iglay";"PR";0;0;1;0;0;0;0;2020-04-23;410430;4104303;41
"Guarujá";"Decreto Nº 13616 de 23 de abril de 2020";"Prorroga o prazo para pagamento das taxas municipais e dos débitos que especifica e dá outras providências";"http://leismunicipa.is/lcyhf";"SP";0;0;1;0;0;0;0;2020-04-23;351870;3518701;35
"Campo Alegre";"Lei Ordinária Nº 4848 de 23 de abril de 2020";"AUTORIZA O MUNICÍPIO DE CAMPO ALEGRE/SC., DISTRIBUIR KITS DE MATERIAL DE LIMPEZA E MÁSCARAS PARA AS FAMÍLIAS DO MUNICÍPIO PARA ENFRENTAMENTO DO NOVO CORONAVÍRUS (COVID-19).";"http://leismunicipa.is/hdfky";"SC";1;0;0;0;0;0;0;2020-04-23;270140;2701407;27
"Campo Alegre";"Lei Ordinária Nº 4848 de 23 de abril de 2020";"AUTORIZA O MUNICÍPIO DE CAMPO ALEGRE/SC., DISTRIBUIR KITS DE MATERIAL DE LIMPEZA E MÁSCARAS PARA AS FAMÍLIAS DO MUNICÍPIO PARA ENFRENTAMENTO DO NOVO CORONAVÍRUS (COVID-19).";"http://leismunicipa.is/hdfky";"SC";1;0;0;0;0;0;0;2020-04-23;420330;4203303;42
"Araricá";"Decreto Nº 37 de 23 de abril de 2020";"Abre Crédito Extraordinário ao Orçamento do Exercício de 2020";"http://leismunicipa.is/fyjdl";"RS";0;0;1;0;0;0;0;2020-04-23;430087;4300877;43
"Bastos";"Decreto Nº 1310 de 23 de abril de 2020";"AUTORIZA O PREFEITO MUNICIPAL A EFETUAR A ABERTURA DE CRÉDITO SUPLEMENTAR NO VALOR DE R$ 821.723,63 CONFORME ESPECIFICA E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/jlcgy";"SP";0;0;1;0;0;0;0;2020-04-23;350580;3505807;35
"Princesa";"Decreto Nº 529 de 23 de abril de 2020";"Dispõe sobre a regulamentação do regime de trabalho a ser desenvolvido pelos profissionais do Magistério e da Educação, em cumprimento do regime especial de atividades remotas em d...";"http://leismunicipa.is/lcefy";"SC";0;0;1;0;0;0;0;2020-04-23;421415;4214151;42
"Marau";"Decreto Nº 5656 de 23 de abril de 2020";"Altera o 5.643 de 13 de março de 2020 que dispõe sobre medidas temporárias de prevenção da disseminação do COVID-19 (novo Coronavírus), no âmbito do município de Marau.";"http://leismunicipa.is/kyheb";"RS";0;0;1;0;0;0;0;2020-04-23;292070;2920700;29
"Marau";"Decreto Nº 5656 de 23 de abril de 2020";"Altera o 5.643 de 13 de março de 2020 que dispõe sobre medidas temporárias de prevenção da disseminação do COVID-19 (novo Coronavírus), no âmbito do município de Marau.";"http://leismunicipa.is/kyheb";"RS";0;0;1;0;0;0;0;2020-04-23;431180;4311809;43
"Pinheiro Preto";"Portaria do Executivo Nº 351 de 23 de abril de 2020";" SUSPENDE OS PRAZOS PARA REGULARIZAÇÃO DOS PASSEIOS PÚBLICOS.";"http://leismunicipa.is/ahkye";"SC";0;0;0;0;0;1;0;2020-04-23;421300;4213005;42
"São José do Herval";"Decreto Nº 23 de 23 de abril de 2020";"Dispõe sobre medidas de enfrentamento ao COVID-19 referentes à realização de velórios.";"http://leismunicipa.is/jidym";"RS";0;0;1;0;0;0;0;2020-04-23;431846;4318465;43
"Rio Negrinho";"Decreto Nº 13941 de 23 de abril de 2020";"Institui Comissão Local Intersetorial de Alimentação Escolar, para definição de critérios de destinação e operacionalização da distribuição de gêneros alimentícios adquiridos com r...";"http://leismunicipa.is/myadg";"SC";0;0;1;0;0;0;0;2020-04-23;421500;4215000;42
"Foz do Iguaçu";"Decreto Nº 28065 de 23 de abril de 2020";"Abre um Crédito Adicional Suplementar, no valor de R$ 1.461.187,52 (um milhão, quatrocentos e sessenta e um mil, cento e oitenta e sete reais e cinquenta e dois centavos) ao Orçame...";"http://leismunicipa.is/amgdy";"PR";0;0;1;0;0;0;0;2020-04-23;410830;4108304;41
"Balneário Barra do Sul";"Decreto Nº 1594 de 23 de abril de 2020";"AUTORIZA O FUNCIONAMENTO DE ATIVIDADES DURANTE A EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DA INFECÇÃO HUMANA PELO NOVO CORONAVÍRUS (COVID-19), NOS TERMOS...";"http://leismunicipa.is/lybjk";"SC";0;0;1;0;0;0;0;2020-04-23;420205;4202057;42
"Rio Rufino";"Decreto Nº 317 de 23 de abril de 2020";"PREFEITURA MUNICIPAL DE RIO RUFINO";"http://leismunicipa.is/khlyj";"SC";0;0;1;0;0;0;0;2020-04-23;421505;4215059;42
"Salvador";"Decreto Nº 32366 de 23 de abril de 2020";"Fica aberto o Crédito Adicional Extraordinário para atender as ações de combate a pandemia do COVID-19.";"http://leismunicipa.is/lyckd";"BA";0;0;1;0;0;0;0;2020-04-23;292740;2927408;29
"Santana do Livramento";"Decreto Nº 9037 de 23 de abril de 2020";"Abre um crédito especial no valor de R$ 1.508.337,93 - SMS.";"http://leismunicipa.is/gbyam";"RS";0;0;1;0;0;0;0;2020-04-23;431710;4317103;43
"Rondonópolis";"Lei Ordinária Nº 10900 de 23 de abril de 2020";"Autoriza o Poder Executivo a realizar, no vigente orçamento, abertura de CRÉDITO ESPECIAL até o montante de R$1.912.679,23 (Um milhão novecentos e doze mil seiscentos e setenta e n...";"http://leismunicipa.is/gbyhm";"MT";1;0;0;0;0;0;0;2020-04-23;510760;5107602;51
"Araquari";"Decreto Nº 65 de 23 de abril de 2020";"Regulamenta A Distribuição De Gêneros Alimentícios Adquiridos Com Recursos Do Programa Nacional De Alimentação Escolar - Pnae.";"http://leismunicipa.is/ymdcb";"SC";0;0;1;0;0;0;0;2020-04-23;420130;4201307;42
"Camaçari";"Decreto Nº 7337 de 23 de abril de 2020";"Altera o Decreto nº 7334, de 13 de abril de 2020, para incluir a obrigatoriedade da utilização de máscaras de proteção facial, como medida complementar de prevenção à disseminação ...";"http://leismunicipa.is/yfkli";"BA";0;0;1;0;0;0;0;2020-04-23;290570;2905701;29
"Chapada";"Lei Ordinária Nº 4005 de 23 de abril de 2020";"Cria o ?""Programa nenhuma família sem renda mínima?""  no âmbito do enfrentamento da crise causada pelo Coronavírus (COVID-19) e dá outras providências.";"http://leismunicipa.is/bnfyc";"RS";1;0;0;0;0;0;0;2020-04-23;430530;4305306;43
"Cruzeiro do Sul";"Decreto Nº 1364 de 23 de abril de 2020";"Altera o artigo 7º  inciso X e inclui nova redação ao art. 8º  §2º  inc. III do Decreto Municipal nº 1363-04  e dá outras providências";"http://leismunicipa.is/dnhmy";"RS";0;0;1;0;0;0;0;2020-04-23;120020;1200203;12
"Cruzeiro do Sul";"Decreto Nº 1364 de 23 de abril de 2020";"Altera o artigo 7º  inciso X e inclui nova redação ao art. 8º  §2º  inc. III do Decreto Municipal nº 1363-04  e dá outras providências";"http://leismunicipa.is/dnhmy";"RS";0;0;1;0;0;0;0;2020-04-23;410670;4106704;41
"Cruzeiro do Sul";"Decreto Nº 1364 de 23 de abril de 2020";"Altera o artigo 7º  inciso X e inclui nova redação ao art. 8º  §2º  inc. III do Decreto Municipal nº 1363-04  e dá outras providências";"http://leismunicipa.is/dnhmy";"RS";0;0;1;0;0;0;0;2020-04-23;430620;4306205;43
"Palmitos";"Decreto Nº 36 de 23 de abril de 2020";"Dispõe sobre a regulamentação do regime de trabalho a ser desenvolvido pelos profissionais do Magistério e da Educação, em cumprimento do regime especial de atividades remotas em d...";"http://leismunicipa.is/knlyb";"SC";0;0;1;0;0;0;0;2020-04-23;421210;4212106;42
"Itajaí";"Decreto Nº 11885 de 23 de abril de 2020";"DETERMINA NORMAS DE PROTEÇÃO INDIVIDUAL E COLETIVA NO MUNICÍPIO DE ITAJAÍ, EM RAZÃO DA SITUAÇÃO DE EMERGÊNCIA EM SAÚDE PÚBLICA DECORRENTE DO CORONAVÍRUS - COVID-19.";"http://leismunicipa.is/oydbc";"SC";0;0;1;0;0;0;0;2020-04-23;420820;4208203;42
"São Miguel do Iguaçu";"Decreto Nº 150 de 23 de abril de 2020";"Dispõe sobre obrigatoriedade do registro de freqüência dos servidores públicos municipais, e dá outras providências.";"http://leismunicipa.is/ybgmn";"PR";0;0;1;0;0;0;0;2020-04-23;412570;4125704;41
"Lucas do Rio Verde";"Decreto Nº 4754 de 23 de abril de 2020";"Dispõe sobre a liberação parcial e condicionada das atividades que especifica durante a pandemia do Novo Coronavírus (COVID-19) e dá outras providências.";"http://leismunicipa.is/ehbyk";"MT";0;0;1;0;0;0;0;2020-04-23;510525;5105259;51
"São Francisco do Sul";"Decreto Nº 3333 de 23 de abril de 2020";"DÁ CONTINUIDADE ÀS MEDIDAS DE ENFRENTAMENTO AO COVID-19 COM RELAÇÃO AO USO MASSIVO DE MÁSCARAS NO ÂMBITO DO MUNICÍPIO DE SÃO FRANCISCO DO SUL.";"http://leismunicipa.is/ehayl";"SC";0;0;1;0;0;0;0;2020-04-23;421620;4216206;42
"Correia Pinto";"Decreto Nº 1579 de 23 de abril de 2020";"""ABRE CRÉDITO ADICIONAL SUPLEMENTAR - EXCESSO DE ARRECADAÇÃO.""";"http://leismunicipa.is/yalif";"SC";0;0;1;0;0;0;0;2020-04-23;420455;4204558;42
"Correia Pinto";"Lei Ordinária Nº 2320 de 23 de abril de 2020";"""ABRE CRÉDITO ADICIONAL SUPLEMENTAR - EXCESSO DE ARRECADAÇÃO.""";"http://leismunicipa.is/aliyf";"SC";1;0;0;0;0;0;0;2020-04-23;420455;4204558;42
"Bastos";"Decreto Nº 1307 de 23 de abril de 2020";"ESTABELECE NOVO HORÁRIO DE FUNCIONAMENTO DAS REPARTIÇÕES PÚBLICAS MUNICIPAIS QUE ESPECIFICA E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/jylcg";"SP";0;0;1;0;0;0;0;2020-04-23;350580;3505807;35
"Porto Belo";"Decreto Nº 2415 de 23 de abril de 2020";"Institui Comissão Intersetorial de Alimentação Escolar, para definição de critérios de destinação e operacionalização da distribuição de gêneros alimentícios adquiridos com recurso...";"http://leismunicipa.is/byfhl";"SC";0;0;1;0;0;0;0;2020-04-23;421350;4213500;42
"Uruguaiana";"Decreto Legislativo Nº 11 de 23 de abril de 2020";"Dispõe sobre medidas temporárias durante período de isolamento como prevenção ao contágio pelo COVID-19 (novo Coronavírus) no âmbito da Câmara Municipal de Uruguaiana.";"http://leismunicipa.is/hflyc";"RS";0;0;1;0;0;0;0;2020-04-23;432240;4322400;43
"Rio Negro";"Decreto Nº 44 de 23 de abril de 2020";"Dispõe sobre a autorização do funcionamento das feiras livres no município, conforme especifica.";"http://leismunicipa.is/hflcy";"PR";0;0;1;0;0;0;0;2020-04-23;500730;5007307;50
"Rio Negro";"Decreto Nº 44 de 23 de abril de 2020";"Dispõe sobre a autorização do funcionamento das feiras livres no município, conforme especifica.";"http://leismunicipa.is/hflcy";"PR";0;0;1;0;0;0;0;2020-04-23;412230;4122305;41
"Rio Negrinho";"Lei Ordinária Nº 3333 de 23 de abril de 2020";"AUTORIZA ABRIR CREDITO ESPECIAL AO ORÇAMENTO DO FUNDO MUNICIPAL DE SAÚDE, E DA OUTRAS PROVIDENCIAS.";"http://leismunicipa.is/mbgyi";"SC";1;0;0;0;0;0;0;2020-04-23;421500;4215000;42
"Encantado";"Decreto Nº 57 de 23 de abril de 2020";"Altera o Decreto Municipal nº 39/2020, de 1º de abril de 2020, que reitera a declaração de estado de calamidade pública no Município de Encantado/RS, para determinar condições espe...";"http://leismunicipa.is/fykil";"RS";0;0;1;0;0;0;0;2020-04-23;430680;4306809;43
"Rondonópolis";"Lei Ordinária Nº 10902 de 23 de abril de 2020";"Autoriza o Poder Executivo a realizar, no vigente orçamento, abertura de CRÉDITO EXTRAORDINARIO até o montante de R$4.776.670,29 (Quatro milhões setecentos e setenta e seis mil sei...";"http://leismunicipa.is/gbmhy";"MT";1;0;0;0;0;0;0;2020-04-23;510760;5107602;51
"Três Coroas";"Decreto Nº 3112 de 23 de abril de 2020";"Altera o art. 9º e inclui o §3º ao Decreto municipal nº 3.110  de 17 de abril de 2020 - Reitera a declaração de estado de calamidade pública no âmbito do Município de Três Coroas e...";"http://leismunicipa.is/byfma";"RS";0;0;1;0;0;0;0;2020-04-23;432170;4321709;43
"Tucunduva";"Lei Ordinária Nº 1006 de 23 de abril de 2020";"Cria o Fundo Emergencial de Solidariedade para o enfrentamento de necessidades decorrentes da pandemia do Coronavírus (COVID-19)  autoriza a abertura de crédito especial e dá outra...";"http://leismunicipa.is/mfyga";"RS";1;0;0;0;0;0;0;2020-04-23;432210;4322103;43
"São Bernardino";"Decreto Nº 121 de 23 de abril de 2020";"Adota medidas administrativas no ?mbito do Munic?pio em cumprimento ?s a??es em sa?de p?blica emanadas dos Governos Federal e Estadual voltadas ao enfrentamento e ? elimina??o dos ...";"http://leismunicipa.is/jlhky";"SC";0;0;1;0;0;0;0;2020-04-23;421575;4215752;42
"Serra Alta";"Decreto Nº 97 de 23 de abril de 2020";"DISPÕE SOBRE A REGULAMENTAÇÃO DO REGIME DE TRABALHO A SER DESENVOLVIDO PELOS PROFISSIONAIS DO MAGISTÉRIO E DA EDUCAÇÃO, EM CUMPRIMENTO DO REGIME ESPECIAL DE ATIVIDADES REMOTAS EM D...";"http://leismunicipa.is/dgcym";"SC";0;0;1;0;0;0;0;2020-04-23;421755;4217550;42
"Floriano Peixoto";"Decreto Nº 2755 de 23 de abril de 2020";"Dispõe sobre as novas diretrizes de funcionamento temporário do Serviço Público Municipal  frente à epidemia causada pelo COVID-19 (novo Coronavírus)  e dá outras providências.";"http://leismunicipa.is/cmyij";"RS";0;0;1;0;0;0;0;2020-04-23;430825;4308250;43
"Marechal Cândido Rondon";"Lei Ordinária Nº 5173 de 23 de abril de 2020";"DISPÕE SOBRE AUTORIZAÇÃO PARA ABERTURA DE CRÉDITO ADICIONAL ESPECIAL, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/dcnym";"PR";1;0;0;0;0;0;0;2020-04-23;411460;4114609;41
"São Valentim do Sul";"Decreto Nº 36 de 23 de abril de 2020";"PRORROGA VENCIMENTO DO IPTU DO EXERCÍCIO DE 2020 E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/jcoyn";"RS";0;0;1;0;0;0;0;2020-04-23;431971;4319711;43
"Matão";"Decreto Nº 5217 de 23 de abril de 2020";"Dispõe sobre a Recomendação do uso de máscaras de proteção facial pela população do Município de Matão como meio complementar de prevenção, em virtude da Pandemia COVID-19 (Coronav...";"http://leismunicipa.is/cledy";"SP";0;0;1;0;0;0;0;2020-04-23;352930;3529302;35
"Ribeirão Preto";"Lei Ordinária Nº 14469 de 23 de abril de 2020";"DISPÕE SOBRE A OBRIGATORIEDADE DAS AGÊNCIAS BANCÁRIAS DE RIBEIRÃO PRETO DE DISPONIBILIZAR AGENDAMENTO PARA ATENDIMENTO A IDOSOS, GESTANTES E DEFICIENTES FÍSICOS DURANTE O PERÍODO D...";"http://leismunicipa.is/delyj";"SP";1;0;0;0;0;0;0;2020-04-23;354340;3543402;35
"Rio Negro";"Decreto Nº 45 de 23 de abril de 2020";"Dispõe sobre o uso massivo de máscaras e condutas de higiene a serem observadas pelos estabelecimentos, em face da pandemia da COVID-19, e dá outras providências.";"http://leismunicipa.is/bflyh";"PR";0;0;1;0;0;0;0;2020-04-23;500730;5007307;50
"Rio Negro";"Decreto Nº 45 de 23 de abril de 2020";"Dispõe sobre o uso massivo de máscaras e condutas de higiene a serem observadas pelos estabelecimentos, em face da pandemia da COVID-19, e dá outras providências.";"http://leismunicipa.is/bflyh";"PR";0;0;1;0;0;0;0;2020-04-23;412230;4122305;41
"São Tomé";"Decreto Nº 841 de 23 de abril de 2020";"Declara situação de emergência no âmbito do Município de São Tomé em razão da pandemia e contágio do CORONAVÍRUS - COVID 19 e pela INFESTAÇÃO PELO MOSQUITO AEDES AEGYPTI, OCASIONAN...";"http://leismunicipa.is/hlaye";"PR";0;0;1;0;0;0;0;2020-04-23;412610;4126108;41
"São Tomé";"Decreto Nº 841 de 23 de abril de 2020";"Declara situação de emergência no âmbito do Município de São Tomé em razão da pandemia e contágio do CORONAVÍRUS - COVID 19 e pela INFESTAÇÃO PELO MOSQUITO AEDES AEGYPTI, OCASIONAN...";"http://leismunicipa.is/hlaye";"PR";0;0;1;0;0;0;0;2020-04-23;241290;2412906;24
"Lagoa Santa";"Decreto Nº 4009 de 23 de abril de 2020";" Dispõe sobre a intensificação da fiscalização de atividades que causem aglomeração de pessoas, em cumprimento as medidas sanitárias de prevenção à proliferação do contágio pelo Co...";"http://leismunicipa.is/lhcyf";"MG";0;0;1;0;0;0;0;2020-04-23;521225;5212253;52
"Lagoa Santa";"Decreto Nº 4009 de 23 de abril de 2020";" Dispõe sobre a intensificação da fiscalização de atividades que causem aglomeração de pessoas, em cumprimento as medidas sanitárias de prevenção à proliferação do contágio pelo Co...";"http://leismunicipa.is/lhcyf";"MG";0;0;1;0;0;0;0;2020-04-23;313760;3137601;31
"Jandira";"Lei Ordinária Nº 2302 de 23 de abril de 2020";"<U+0093>Cria Cargos de Provimento Temporário para atendimento de necessidade por excepcional interesse público, em razão de situação de emergência ou calamidade pública decorrente da pand...";"http://leismunicipa.is/ylcjb";"SP";1;0;0;0;0;0;0;2020-04-23;352500;3525003;35
"Cianorte";"Decreto Nº 79 de 23 de abril de 2020";"--";"http://leismunicipa.is/yljbc";"PR";0;0;1;0;0;0;0;2020-04-23;410550;4105508;41
"Galvão";"Decreto Nº 113 de 23 de abril de 2020";"Dispõe sobre a regulamentação do regime de trabalho a ser desenvolvido pelos profissionais do Magistério e da Educação, EM CUMPRIMENTO DO REGIME ESPECIAL DE ATIVIDADES REMOTAS, em ...";"http://leismunicipa.is/eljby";"SC";0;0;1;0;0;0;0;2020-04-23;420560;4205605;42
"Sertãozinho";"Ofício Nº 208 de 23 de abril de 2020";"OFÍCIO PMS 208";"http://leismunicipa.is/jbyel";"SP";0;0;0;0;1;0;0;2020-04-23;251593;2515930;25
"Sertãozinho";"Ofício Nº 208 de 23 de abril de 2020";"OFÍCIO PMS 208";"http://leismunicipa.is/jbyel";"SP";0;0;0;0;1;0;0;2020-04-23;355170;3551702;35
